,Name,Location,Difficulty,Number of reviews,Distance in miles,Elevation Gain in feet,Route Type,Rating,backpacking,bird watching,camping,cross country skiing,fishing,hiking,horseback riding,mountain biking,nature trips,off road driving,paddle sports,road biking,rock climbing,scenic driving,skiing,snowshoeing,surfing,trail running,walking,beach,cave,city walk,forest,historic site,hot springs,lake,rocky,rails trails,river,views,waterfall,wild flowers,wildlife,dog friendly,kid friendly,partially paved,stroller friendly,wheelchair friendly,no shade,snow,no dogs,dogs on leash,bugs,over grown,scramble,washed out,blowdown,muddy,bridge out,paved,off trail,closed
3685,Bidwell Park Lower Trail,Bidwell Park,1,15,5.0,259,1,4.3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,Azalea Hill and Alpine Lake Trail,Mount Tamalpais Watershed,2,13,2.8,597,2,4.1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3687,Wildwood Canyon Trail,"Santa Clarita, California",2,24,2.3,918,1,4.4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3688,Cooskie Creek Route,King Range Wilderness,2,4,23.9,"3,681",2,4.8,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,North Whisper Ranch Trail,"Yucaipa, California",1,12,1.6,308,1,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3690,Palos Verdes Coastline Trail,"Palos Verdes Peninsula, California",3,7,7.0,462,1,4.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3691,"Stage Road, Mt Diablo, Wall Point and Borges Trail Loop",Diabio Foothils Regional Park,2,9,7.8,"1,233",2,3.6,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3692,Union Creek Trail to Union Lake,Trinity Alps Wilderness,2,5,12.3,"2,188",1,4.2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3693,Windmill Canyon via Wishbone Trail,Westlake Village Park,1,16,2.3,518,1,4.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3694,Arastradero Creek and Acorn Trail Loop,Arastradero Preserve,2,9,2.5,311,2,3.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,Santa Clara Divide Road to Los Pinetos,Angeles National Forest,2,8,9.1,"2,116",1,4.2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3696,Schabarum and Skyline Trail,"Rowland Heights, California",3,8,14.7,"2,706",3,4.2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3697,Mission Point via Bee Canyon and Decampos Trail Loop,O'Melveny Park,2,13,5.4,"1,492",2,4.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3698,General Creek Trail to Lily Pond,Ed Z'berg Sugar Pine Point State Park,1,11,5.5,337,2,3.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3699,Pinhead Peak Trail,Caspers Wilderness Park,1,12,2.3,370,1,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3700,Upper Cabin Trail Loop,Santa Monica Mountains National Recreation Area,3,15,8.8,"2,683",1,4.5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3701,Woodland Star Trail to Meadowlark Trail Loop,Arastradero Preserve,2,11,2.5,337,2,4.3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3702,Granite Chief Peak from Squaw,"Olympic Valley, California",3,8,6.8,"2,824",3,4.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3703,Fossil Hill Loop Trail,Shell Ridge Open Space,2,15,3.3,593,2,3.5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,"Portola ""P"" Trail",Plumas National Forest,2,11,3.4,777,1,4.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3705,Norco Mountain via Powerline Road,"Norco, California",2,16,2.3,643,1,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3706,Bootjack Camp to Stinson Beach,Mount Tamalpais State Park,2,3,4.4,242,3,4.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,"Upper Yosemite Falls, North Dome, Indian Rock, Snow Creek",Yosemite National Park,3,9,16.8,"5,587",3,4.6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,Arroyo Conejo Trail,Aroyo Conejo Open Space,1,14,3.9,577,2,3.8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3709,"Tarwater, Pomponio, and Canyon Trail Loop",Pescadero Creek County Park,2,12,7.4,"1,345",2,4.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,Old Big Oak Flat to Yosemite Falls,Yosemite National Park,2,7,16.4,"4,314",3,4.4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
3711,Sand Ridge and Lindsey Lakes Loop,Tahoe National Forest,2,3,19.5,"3,418",2,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3712,Big Bend Trail to Old Emerald Falls Trail,Laguna Coast Wilderness Park,2,8,6.9,"1,774",1,4.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3713,Powder Mill Fire Road Trail,Henry Cowell Redwoods State Park,1,14,1.5,285,2,3.8,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3714,Crumbaugh Lake via Cold Boiling Lake Trail,Lassen Volcanic National Park,2,7,2.6,298,1,4.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,Bommer Canyon East Fork Loop,Bommer Canyon Open Space Preserve,2,10,3.2,570,2,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3716,San Pedro Peninsula Shoreline Trail,China Camp State Park,2,7,8.8,725,1,3.9,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3717,"Myers Ranch, High Ridge Loop",Dry Creek Pioneer Regional Park,2,11,5.2,"1,082",2,4.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,Salmon Creek Trailhead to Buckeye Camp,Los Padres National Forest,3,11,6.8,"2,080",1,4.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3719,"Eastside, Juaquapin, Dyar Spring and Harvey Moore Loop",Cuyamaca Rancho State Park,2,11,6.2,869,2,4.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3720,Stifle Claim Trail to Traverse Creek Loop Trail,El Dorado National Forest,2,14,1.8,314,2,3.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3721,Slate Mountain via Windy Gap Trail,Sequoia National Forest,2,3,7.7,"1,971",1,4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3722,Yerba Buena Trail to Low Huecos Trail Loop,Joseph D Grant County Park,2,9,5.9,"1,256",2,4.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3723,"Timber Top, Boranda and Deangulo Trail Loop","Big Sur, California",3,3,10.7,"3,087",2,4.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3724,Russian River: Steelhead Beach Regional Park to Guerneville,"Forestville, California",2,5,8.3,91,3,4.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3725,Wildcat Canyon to Vollmer Peak,Wildcat Canyon Regional Park,3,9,10.6,"2,516",3,4.2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3726,Rim Trail: Short Version,San Gabriel Mountains National Monument,1,5,3.4,902,1,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3727,"Rubio Canyon, Lone Tree and Gooseberry Loop",Angeles National Forest,2,15,2.4,757,2,4.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,Marvin Gerst Trail,"San Diego, California",1,10,4.4,141,1,3.8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3729,SF Bay Trail: Roberts Landing to Marina Park,Hayward Regional Shoreline,1,10,6.6,68,1,4.2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,Omega Mine Overlook,South Yuba River State Park,1,6,0.3,52,2,4.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3731,"Whiting, Dreaded Hill, and Line Shack Road Loop",Whiting Ranch Wilderness Park,2,6,3.9,938,2,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,"Seaview Trail, Arroyo Trail, Volmer Peak Trail Loop",Tilden Regional Park,2,10,2.1,501,2,4.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,Hell Hole Reservoir OHV Trail,El Dorado National Forest,3,3,7.9,"1,551",1,3.8,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,"Fish Canyon Falls Trail [closed,]",San Gabriel Mountains National Monument,2,299,7.5,"3,038",1,4.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3735,Fry Creek Trail,Cleveland National Forest,1,13,1.5,331,2,3.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3736,Redrock Meadows / Templeton Mountain Loop,Inyo National Forest,3,4,38.2,"7,519",2,5.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3737,Hummingbird Trail to Rocky Peak to Chumash Trail Loop,Rocky Peak Park,3,9,9.4,"2,047",2,4.4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3738,Mortero Wash OHV Trail,Anza-Borrego Desert State Park,2,9,18.0,"1,555",2,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3739,Dictionary Hill Summit,"Spring Valley, California",2,17,2.2,479,1,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,Frank Bogert to Wildhorse,"Palm Springs, California",2,16,3.8,990,1,4.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3741,Hole-in-the-Wall to Mid Hills Loop,Mojave National Preserve,2,6,15.5,"2,473",1,3.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3742,Trans Catalina Trail: Two Harbors to Avalon,"Avalon, California",3,10,37.7,"6,722",3,4.5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,Englesman Loop Trail to Wild Boar Trail,Wilder Ranch State Park,2,3,4.5,531,2,4.7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3744,Miwok Trail to Fox Trail Loop,"Mill Valley, California",2,6,3.9,980,2,4.7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3745,Horseshoe Meadow to the Kern River,Golden Trout Wilderness,2,3,37.6,"6,978",1,5.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,East Bay Skyline National Trail,"Richmond, California",3,3,32.6,"5,672",3,5.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,Monkey Face Loop,Bidwell Park,1,12,1.1,295,2,4.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3748,Fleener Creek Trail,"Ferndale, California",2,12,1.3,367,1,4.1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,Pulgas Water Temple Area Exploration,San Francisco Peninsula Watershed,1,9,4.1,374,1,3.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3750,Cobb Estate to Switzer Station via Lower San Merrill Trail,Angeles National Forest,2,6,10.2,"3,540",3,5.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,Marina and Rocky Point Trails,"Arroyo Grande, California",1,4,2.6,265,2,4.3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,Sky Trail to Snivleys Ridge,Garland Ranch Regional Park,2,11,5.4,"1,578",2,4.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,"YSC, Panorama and Peak Trail Loop",Mission Peak Regional Preserve,2,8,4.8,"1,177",2,3.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3755,Old Railroad Grade and Sunrise Fire Road,Loma Alta Open Space Preserve,1,13,2.8,885,1,4.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3756,Anderson Dam Loop,Anderson Lake County Park,1,18,1.3,209,2,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3757,"Satwiwa, Old Boney, Upper Sycamore, and Big Sycamore Canyon Loop",Santa Monica Mountains National Recreation Area,1,12,4.1,675,2,4.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3758,Captain Jack's Stronghold: Captain Jack's Trail,Lava Beds National Monument,1,16,0.7,68,2,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3759,Mount Markham via Mount Lowe Trail,Angeles National Forest,2,7,3.2,744,1,4.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
3760,Saratoga Toll Road Trail,Castle Rock State Park,3,5,14.9,"2,542",2,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,"Grizzly Peak, Tower Trail and Golf Course Trail Loop",Tilden Regional Park,1,16,2.5,442,2,4.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,Cow Flats,Sequoia National Forest,2,10,9.2,"1,312",1,4.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,Castle Peak Extended Loop,El Escorpion Park,2,11,2.5,669,2,4.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3764,Johnson Camp Trail,Bull Creek State Wilderness,2,7,9.5,"2,103",1,3.9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3765,"Stewartville, Ridge and Contra Loma Loop",Black Diamond Mines Regional Park,1,6,3.2,669,2,4.5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,James Bar Trail,"Valley Springs, California",1,7,0.9,68,1,4.3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3767,Zim Zim Falls Big Loop,Knoxville Wildlife Area,3,3,10.5,"1,594",2,4.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3768,Grass Mountain Leona Divide Truck Trail,Angeles National Forest,3,7,12.6,"2,224",3,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3769,Franklin Point Trail,Año Nuevo State Park,1,14,0.7,52,1,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3770,Redfern Pond from Hunting Hollow Trail,Henry W. Coe State Park,2,7,7.3,"1,364",2,4.1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3771,Rough & Ready Ditch and Wildflower Trail Loop,"Grass Valley, California",2,19,2.1,216,2,3.7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3772,Los Pinos Lookout,Cleveland National Forest,2,6,0.6,121,1,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,Hookton Slough Trail,Humboldt Bay National Wildlife Refuge,1,14,2.8,3,1,3.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
